Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7,Label
2.521003632107122,5.068909284196317,9.99869484223493,10.939902555277907,-21.471921908392616,-13.503577047632193,21.70947913159095,1
2.7248067585525835,5.821102738673964,9.445123971431626,10.370928442175448,-20.512797858344637,-13.28161397338023,-20.36939798390492,3
2.653959347542961,6.15227262369814,10.27703372284816,9.258570190862498,-19.578779679143693,12.583128866826655,19.044137912158,4
2.7018540389088033,5.801978026230737,8.578474910323601,9.388962828535576,19.323246717648136,12.463328117663274,-18.375425578936756,7
2.637887208872343,6.088149332416745,9.234546934694013,9.850457199585561,-20.93148866464181,-13.275445367631278,19.393141185459687,2
2.6218526916381215,6.1075035937165145,8.242424609423784,9.321078283869454,-18.2048867328071,-12.378278770644627,18.315819078471872,7
2.6496585819859035,5.3432136228383955,10.045983720922735,10.902477638297023,-22.108926187376234,-13.926257456420903,-21.38429200122142,1
2.5529437051666046,5.732404865060395,8.173260432388162,9.596383957878158,18.61515944844536,12.462646851355728,-18.64965107679436,2
2.76671332547791,5.618044159579228,9.958666816844513,10.608728811945767,21.125471892405013,14.231868116679825,20.983283373971826,1
2.3228957995574078,4.6655005011425175,8.410049191446223,8.919739248914974,17.66632853984993,11.624541776357349,17.836481105503825,1
2.6325581590552396,5.885980819460776,8.50784436682704,9.043783123420734,-18.476094661394356,-12.474783379569281,-17.830424702098565,7
2.841065530239457,6.787770501454959,8.792810999589033,11.201176942408711,-21.36165031871349,-16.791720609689428,-21.336452107036326,4
2.56954345207453,5.86193580064053,7.786007057997757,9.942344043399277,19.348241223096288,13.12493568853923,-18.825221179735923,2
2.673029538359369,5.5901325394602805,8.604170614999385,9.423334781325611,20.205218064269147,-13.276444382660552,18.437150656098517,3
2.62833088432301,5.75687151395645,9.942376838749105,11.623747866323773,-23.659775110390054,14.558308723137051,-22.4074886453272,5
2.7294488401789,5.522066319952552,10.261329039406904,10.458624398770162,20.819918692384434,13.238723080010297,21.927749135080767,1
2.5109850316978424,5.625393172088318,7.866333986202913,8.389299105533642,16.542618325917974,11.232928076107443,16.994826499242784,2
2.9915244835605086,7.156451688970128,9.341568461036793,11.021901865286022,21.207297582983333,14.608425469040252,-22.09206845164961,4
2.749971628628385,6.605330750539344,8.962629746694883,9.784832116006312,19.84975799513847,13.10963478369959,-19.167757511900444,4
2.707423073327146,5.9104710626344685,8.574576678056399,9.037849153016904,17.852624589849572,12.004608046362247,-18.550405586704645,6
2.8830238222632953,6.5667921453002736,10.26453557317505,10.812552147998693,-22.161977508708247,-14.096128842026594,-21.356346882724353,3
2.687435701140893,6.131080037608974,8.972943807875879,9.627468627475082,19.625363667940704,-13.767184333059399,-18.93659277558711,5
2.4754071654412866,5.762217755895362,9.697725888027794,10.017954399674776,-19.898489861852003,12.930229511080718,20.377452396078375,5
2.7654937493688427,6.447348948953967,9.058707828328572,9.918992668974619,-19.486763819361464,-13.162186326488115,-19.66589068045983,6
2.7737203269755835,6.257765172597876,10.74901995629597,10.64113588698475,-21.397234092828132,14.151167016572014,21.641649996904096,0
2.7921780329271293,7.029892678949617,8.956272122738552,10.387166175404781,-20.30499131993751,-14.33533099911462,20.143254364530282,4
2.4785801416777287,4.98253964817748,9.031937941883674,9.073328836838174,18.126004472865464,11.573355016657782,19.981464284516797,1
2.836321744234234,7.013779384136536,8.964903371003,9.927418031724196,20.17275907953532,13.615249501740601,-19.37912405993056,9
2.4210848818010455,5.16145385931068,7.454148673342848,8.447168840739387,-16.467963794631515,-11.067231372100846,-16.67735868246483,5
2.641311590439316,5.724260685958797,8.12897765580562,8.944840031983189,-17.803571011086937,-12.014204553730469,17.537707588062297,7
2.853030311118427,6.2693663519905725,10.248785769253296,11.163917350516726,-21.871600149930575,14.364676185646463,-22.97718324555349,8
2.5511835570090535,5.475719082106861,8.446327721643872,9.752225307687521,-19.158713181345487,-13.902056544509913,18.91194922960185,9
2.6875916831769637,5.783136684340199,8.723196094844138,9.552279899803981,-18.69145498030226,-12.448121984789456,-19.780372247971457,3
2.796423937653935,6.693402959920029,8.633117052008364,9.469596274683537,-19.49558450990527,12.957283259561315,-18.52340732619524,7
2.712309543273497,5.864045814993175,8.583283095768797,9.469182324052092,18.586436344465508,12.645006996365435,18.728143906265995,4
2.7211931517000423,7.031186339880406,9.468666140127363,9.498613834594847,18.98447075523271,13.468069862632326,-19.978862192197443,6
2.674875871848236,6.51354505066933,8.147523803388154,9.336436037288863,18.564332084887305,-14.418867780319271,18.10291748927377,4
2.9250434638695144,6.289463819192257,10.135965230855557,10.907119938137416,-21.456858392489448,-14.141951236177503,-21.88589234052934,3
2.6627938773934514,6.645668634821193,10.038267324812455,10.807761442979368,21.38875896669008,-16.39753259344274,-21.374071010697644,0
2.609577525617574,6.541209436811689,7.9701086453457,8.791432916076207,-17.21262211827264,-12.092077011052147,17.557187013639837,7
2.817278886655952,7.5952629778723,10.415597943102775,12.003164923448008,-25.3603518796356,15.80195215496362,23.212557350686215,0
2.5979283280499796,5.987222385929567,8.89449141533712,9.072608706023265,18.079021011900874,12.364584139199447,18.556307323896572,2
2.8455369893191373,5.940736935676636,9.045258185151416,9.443237079625803,18.699433521616122,12.428689486427395,-19.3231465590817,9
2.6865361499376803,5.4292001736062785,10.039913864517905,10.524976944564324,20.874568943607173,13.557760365294852,-21.094996364737796,1
2.7854279016579344,6.443245649598689,8.52925712967285,9.72019849982331,-18.865008622549,-13.219196949927946,-19.371860434504097,7
2.5724169469667606,5.497928495052937,8.771579171840271,9.6950248386851,19.03073108726667,-12.751550874471238,-19.140738666786874,3
2.5759224277871273,5.915002805848608,9.57344575245408,10.669635372135865,-20.93810866832599,14.831189200618685,-20.945333285245972,2
2.770991247506703,5.773868949046245,8.917021538245178,9.297968053924816,18.408142024084786,12.227335589892093,19.36117775149182,9
2.9136468160468523,6.526880906914694,9.147509408776129,9.955468258452425,19.798912747869295,13.241116827961077,-19.57253751088135,7
2.697288090281822,5.764036415656214,8.48294373279413,8.99730673950651,17.78117888203544,11.93834998982582,-18.10684181504954,7
2.7996449593395925,6.196031052010563,9.245159203422865,9.590773561508898,19.011837335944904,12.726831003806076,-19.933165872833666,6
2.7903073721977947,6.367074856068963,8.975534223761507,9.995325741170507,19.634996924357598,13.523105939714352,19.627607382258436,2
2.5965832303349456,5.710838093944854,8.067597183308791,8.875496102598964,18.08015588681514,12.376663669617457,-17.354594677691495,7
2.7894667618532996,6.677111794131035,8.771313947833576,9.882798790368193,-19.295446227206437,-13.234958144683878,-19.45340974879013,8
2.958471426488276,8.14637434352107,9.20511580251086,11.56917216919094,22.008542889413555,-15.65708239830298,22.291337112842704,4
2.8138280668399203,6.061889167850029,8.689002746327427,9.45982057426538,18.752898557771843,12.641493667714666,-18.632953073801595,7
2.7358029850393457,5.898660976208464,9.05893446671713,9.98240441875847,20.375758249505743,14.545935730722617,19.507012244697425,3
2.779110012661628,6.39994882110093,8.958553354174878,9.339224450210951,18.59475561349645,12.752140419125599,-18.69366914478142,6
2.7112908866042833,5.488441241242651,9.512122407128754,9.632418041777315,19.20471800949602,12.379156125408718,-21.13638597037495,1
2.685543691098821,5.906874859007872,9.005592790425117,9.369778417619516,18.575119367917893,12.821065499094239,-19.111170924164146,3
2.767830119678108,6.123263656639163,8.73547483264029,9.011089068988136,17.905805148248515,12.1357521831685,-18.397824179703804,6
2.5805117364455703,5.43918867420252,8.510468745098574,9.513737067459175,18.629013692414464,12.50609636796635,18.73698072812835,9
2.9197086794749496,6.272078107539487,9.645536654161416,10.21773043082116,20.605897639360464,-14.075879690383392,-20.177656543756854,3
2.843852661115695,5.800748902823033,10.275578335335876,10.888329538410714,21.55664190211495,13.996057491712772,-21.712258352723715,1
3.031121499429104,7.358496980839146,9.605625353671234,10.838808174239883,21.07219086079715,14.523753246259437,21.71101382782617,4
2.5614225224572054,5.165210213438671,8.835935545846937,9.124015417325896,18.114274830749846,11.806354302598425,-18.77141013499553,1
2.8966643222737707,6.8815365682451795,8.95545647718716,10.588575831526922,-21.607707084085416,14.031315701276244,20.361288966843137,7
2.637526464626773,5.936446831748081,8.456039676587773,8.699171661429714,17.324638188470733,11.80051960176893,-17.62865531799851,6
2.8895228795555683,6.654064305377674,9.312664877273455,10.024438886256798,19.987258737296504,13.555289634834674,-19.757761762425233,9
2.5971199023349567,6.283847931237941,8.488970309989066,8.954608353784122,17.99294635346548,12.329962857274438,-17.73393120514323,6
2.648700162595946,6.662453448510986,10.345520283778416,10.260347575133586,-21.82287383482828,-13.60010987375576,20.563939507010435,0
2.659643357326898,6.2909411549527645,8.547282454666577,9.904207932338013,19.266997502621678,13.234836199770935,19.294829979991118,5
2.728993666546109,6.865592979243534,8.464422059921176,10.15316170256344,-19.51559819807473,-13.671518126966182,19.79183807823692,4
2.635251431380772,5.762718368295172,8.535050693871236,9.314363644873614,18.261267150012802,12.235801982092406,-18.745310969313465,9
2.7115105109548656,6.372843343448229,8.54445921832814,9.58740880476485,18.676166306784413,12.791120285128365,-19.153840743299003,9
2.677969403647814,6.470661873760303,9.061151876900347,9.712475912046223,-19.589611401065973,-12.96251031454246,19.123271049485037,2
2.5965596846297454,5.251456515024593,9.051510818505662,9.950541006086995,-19.69848229786193,-12.76573813257172,-19.535552703049085,1
2.8142234505570816,6.129606876231706,8.809257140139678,9.415951419721846,18.56823922829646,12.516399043996566,-18.917167392050267,9
2.7537840789161216,6.661153211746816,10.282058346828213,9.91778133048217,20.587331780084806,13.274091963887,20.034059881366264,4
2.8040209568698304,5.935372330722647,10.609149883677555,11.181516117091414,22.258094509416654,14.27574927708844,22.20044837319115,8
2.7027841697344552,5.567919118112364,8.80797743998423,9.418195207619318,18.66822660464577,12.372662013100715,-18.69627132406774,7
2.6189529906540074,5.448211622043126,9.2147520192124,10.028986582710878,-19.685697527410305,-12.759607753431222,-20.065371662091135,3
2.8066441170533922,6.188703795265685,8.815340409152698,9.570206034695754,18.782843171519396,12.667138252799507,-19.292180242291312,9
2.755537603627899,5.887502657325418,8.919906111372928,9.996935631903574,-19.457292778432496,-12.945098666609335,-20.48121757259594,7
2.7502570271644817,5.964506700847611,9.425282811720297,9.891348863500326,19.585430660963194,12.969404895859693,19.958944495648304,4
2.735818420620977,6.0322702289435615,8.778537660986217,10.584108230247587,20.988139499116127,14.440381602013845,-20.273360624466292,4
2.7636966774602243,6.70745584321244,8.441447080931185,9.765590970780304,-19.00998796016191,-13.128045260205424,19.0297096651836,4
2.6654522949860633,5.894694857430835,8.648100931365562,10.163319715317208,19.779165629486815,13.619063994527407,19.67281740872666,9
2.816069624122511,6.498735033911473,10.134405841659895,10.84485863813715,-21.335296205444454,14.122455471462922,-22.550284334979427,2
2.8566833574091874,6.45917497183491,10.01306071944719,12.419747115921679,-23.83284169564017,15.684807617017757,-23.748608371471196,5
2.7317889074656394,6.484434681597837,9.157988687099728,9.676857847546486,-19.09821366835995,12.920536069040743,19.967284262697664,4
2.4853436109959453,5.17275018123583,7.827063510439174,8.736894168338546,-17.171306721130073,-11.445351436551993,-17.16748609539762,7
2.793519614494845,6.408235050442827,9.016688277942551,9.504503132044038,18.765233539905513,12.708868051951159,-20.36885492125676,6
2.7522689585818756,7.067254912758092,8.151497767127891,9.535991297345076,19.46456662125225,13.39979905478689,18.381210062591062,7
2.733900912251423,6.063352753010922,8.547922481482443,9.54638897571618,18.595669038269634,12.695510813913724,19.599371767848684,9
2.644789759385567,6.823292695802787,9.478257245207136,10.085411658527446,20.09212595283396,-14.602062273538118,-19.962469545033898,0
2.7021120788315365,5.9958879562873335,8.55824805505542,9.627763775768704,-19.02906270431923,-12.698697450459203,-18.780871052918855,5
2.914898570603304,6.4460541025084614,9.617604816103658,10.846039973853452,21.19308828746708,14.171779488173248,21.270535726751085,8
2.6294225794941086,5.720920914411965,9.06365042256662,10.229298402149187,-19.88952071733167,-13.102847347457264,-20.481869431448104,5
2.964210635648935,6.812077944100314,9.78844380258981,10.083150553302843,20.053002333677455,13.560932952031367,-20.438041799920995,6
2.9568340602999785,6.693971515579463,9.714089473451425,9.927043821936175,19.792189636680334,13.282654980146079,-20.113330042350228,6
2.855885544928103,6.441280977915308,10.412750688507375,11.213821804751316,22.520598876727966,-16.08478576315215,-22.050722231292017,5
2.877918298261433,6.778684364470019,9.146984907860988,9.888363422839488,19.569254748299446,-13.785592236437274,19.544552561707782,7
2.8010451856540266,6.029218279603243,9.630566485261072,10.972541604258323,-21.619213314976413,-14.529092492307601,21.32365635351137,8
2.730066849584516,5.523801903870467,10.762894663861998,11.255945941249221,22.326935695022193,14.31393510625494,-22.56911858648283,1
2.692678226417678,6.1044134364155065,11.324568379860132,11.265179686531736,22.580323557558323,-14.317648436366111,-23.08506182723386,0
2.7760563374590297,5.630093661764615,10.802465941349688,11.456110860532679,22.749367251488838,14.704771844678348,22.723246324149933,1
2.808149274705474,6.867144843552792,8.856973150464185,9.655933219916058,19.05006491361065,13.245020808503284,-19.076544651912492,6
2.812151002521903,6.377954447922397,8.922625418510066,9.865667192050307,19.42762790574897,13.093003077543878,19.394306157239107,4
2.6081489978925365,5.639706235208387,8.32353255964067,8.778200281417373,17.4430225450048,11.750771347813412,-17.523567407621208,6
2.461978488983336,5.499302558402722,7.393338856655777,8.416035871073149,-16.322554475574414,-11.170497433287487,17.358642661038672,7
2.57361964737418,5.776046338078819,8.638086322969873,9.047853120286685,-17.967490395424694,-12.078423733353516,18.154101276933787,3
2.548415237232226,5.131299059118631,9.565298179959518,9.903432101286244,19.653957745844412,12.600108063963674,20.20997709206061,1
2.821616855580891,6.243284046178551,9.05555696691731,9.787969577178838,19.33144107522176,13.018598191520438,-19.393469229169728,7
2.5372598634656613,5.102424590720784,10.502451646669368,10.571232362604482,21.10809156122522,13.122444893244708,-23.15877186522541,1
2.862790662664971,6.341949807424434,9.32815421810937,10.54529218623075,-20.508248263926617,-13.7252800119122,-20.953954004466194,8
2.8538715047883905,6.516861080996084,9.29101940712889,10.124001940157147,20.301268521328666,14.73152925160304,19.858027360486453,2
2.6847732348103657,6.187887445223449,9.647721632441272,10.89238883205989,21.88417024072124,14.043996546436103,-21.170410126122096,0
2.5966840687798287,6.0346864570952485,7.784024517956402,8.608754514194594,16.834221428279797,11.649731100181025,-17.256119905418277,2
2.778208279644951,6.356863569725497,8.990433006952287,10.87550314097047,20.92282307408414,14.062788220550352,-21.00239934360199,9
2.719273322852768,6.117068982213074,9.199436963820407,9.782292633125733,19.38863064453783,12.90390362534214,-19.465478005510565,9
2.5612048322897256,5.576165274093849,8.1298833273384,8.708680282394914,17.311702291172367,12.4244950434944,-17.24966743949148,5
2.5943277644858824,5.730374678672768,9.486225180627208,9.987393432914814,-19.755410567608138,12.865066167537032,20.160865192858047,5
2.5167768433994935,5.062484988279119,9.179190475841466,9.507365103997737,18.864539189152026,12.175357060971532,19.454481630653337,1
2.7853597736729676,6.087975351365252,9.102258164358714,9.741556112587844,19.174783342888176,12.936494609392135,-19.810550891816902,5
2.6571097393582352,5.904800024009829,8.277664431031765,8.782887482124986,17.422302457793247,11.991013497849098,-17.51483930507361,6
2.7158542849572465,6.308106823736059,11.09614004750542,11.514832251152031,-23.87194666654641,14.79011633202996,-22.82203716116354,0
2.582214458287527,5.612976260430715,8.534273572001592,9.153059996873598,18.513948672737378,12.860054878315701,18.017773646284528,3
2.7453870371151337,6.094547262856649,8.779678305285415,10.501218030439071,-21.221383455493815,-13.826382894068454,20.143175681941422,4
2.826639044106986,6.146544206377819,9.514796548790224,11.153922448413077,-21.50056542247728,-14.850567347919489,-22.118111260130902,4
2.71580523677907,6.509364030444865,8.60809160517986,9.06329782711734,17.989697484544365,12.32867082788063,-18.13233029948653,6
2.774705185704089,6.191747811159231,9.36170726152599,10.469825277344151,-20.389453490044264,-13.602004469178187,-21.262493869708873,5
2.8321387563477796,6.788639027039734,8.845725999366584,10.194785637939164,19.756767828392636,13.598031170793613,-20.093742507290546,4
2.7798781876036847,6.546769741729956,8.63815430874481,9.189983896417758,18.252450620668483,12.488524152123482,-18.256706222739467,6
2.764735215119899,6.270762136855348,10.068315676826161,11.226747126335226,-21.902024229340352,14.364704106446695,-22.33478298687995,5
2.7728148577526945,6.534489970004951,9.715040697273569,10.724489271163339,20.950448399966966,14.061899734646758,21.71973045424919,4
2.725098187052874,5.903378807887539,9.608578963057184,10.15612767130629,20.215729837638975,13.407338470623527,-20.16519559165403,5
2.6378543826698317,5.325554014860984,9.744426161454873,9.990458119491596,19.862752092949684,12.690421200101568,-20.685745895991346,1
2.780938553666769,6.399547205294588,8.842158062369005,10.384529171155911,20.32195531788854,13.714213744273412,-20.053171507827667,4
2.704942683254733,6.114142705833484,8.381126607498707,9.592687478522532,19.049761916827677,12.871322333725047,18.606055884380904,4
2.8643982011160953,6.06944397714407,9.083102712053542,9.717184198591832,19.25570377400668,12.849166522146486,-19.28070050215783,7
2.6758182328550046,6.095896412784988,9.237618766703402,10.5653809973408,20.490045685631905,-13.704081694780873,-20.964323148325704,2
2.5597808047903237,6.083197121260691,8.651800898567293,9.280724584731056,18.247485008429848,12.995959866623433,19.5671372892443,3
2.704414220621874,5.840152920573419,8.881299588441665,9.463421211544155,18.664293701169626,12.422113768956512,19.090744324273846,2
2.2727515050022684,4.651173350369782,7.539249924486204,8.034617839990917,15.895479937743296,10.463449293260695,-16.09144017850328,7
2.412375815421036,4.845898249894743,9.406679838558754,9.65224205301948,19.187549520595503,12.151142715095075,-19.969548072477846,1
2.821425932304676,6.1043130454087215,11.743042158096042,11.839159524994457,-23.829902653507762,15.198238273181504,-23.740737706466337,8
2.622200187658965,5.284814424339103,9.964333585602308,10.496763978893194,20.818936719517225,13.499258373581673,-20.95888891560151,1
2.8590308677845218,6.159689270895393,10.718367976471853,11.621426975399112,-22.818149900125743,-14.712249738396675,23.25870277361542,8
2.5552355431669707,5.14160938098608,10.353684094830665,10.394577064801137,20.768708516683613,12.965414102177194,23.46681041778937,1
2.8547545083409,6.155756086822081,11.494012344872043,11.283505983404103,22.731453643220746,15.314749261526067,-22.983446101498537,8
2.6118345843509423,5.515832765838358,8.678149782320435,9.633955585194064,-18.794139525800777,-12.406079563795274,-19.652406681861372,5
2.722962664795866,6.868283021497564,10.108864770908138,10.681723246265232,-21.166068632424217,14.119411961448934,21.313580253953145,0
2.7859108920268585,6.032404822051086,10.140699233323737,10.386959083614164,20.812602530726288,13.67999926941929,20.790562942065385,8
2.8299847849142528,6.791172104740591,9.466086375521964,11.414079815368817,-22.066686505311722,14.871839546698965,21.956499835165303,9
2.8748328185751744,6.327057983812693,9.636202828158071,10.835440371125882,21.09222929937546,14.117496816363735,21.589266891702476,2
2.705482349228518,6.041456724809867,9.727787309378929,10.814942410837991,-21.412329904403382,13.89711494612943,21.141046543726276,5
2.7999669524203434,6.570949583966594,9.631072432675298,10.746187130975988,-20.973779023748925,-14.341103050221282,21.32706267899429,0
2.4352807407999046,4.8926861708085445,9.429394583979777,9.945131892032952,19.71625880164928,12.748798057932923,-19.879569332123296,1
2.8238807604904665,5.757865234687655,10.658228570151296,11.165399054947715,22.12645003771851,14.498892660048952,22.423597087506153,1
2.588287682143275,5.21248617313409,9.829680462398766,10.786696458632488,-21.123056186757072,-13.407603144461268,-21.552292256014844,1
2.680290364022194,5.740515165484555,10.004885908131289,11.159639588107888,21.840653885750122,14.139927112597547,-21.960515314804912,0
2.681918550937405,5.707433101051852,8.802537885885574,9.889817948500495,-19.241594818220033,-12.749043706920263,20.033113092072316,9
2.731295891742801,6.444885372636043,9.422697005313896,10.352223973889702,20.270759445256594,13.63896224680318,20.6772084107667,0
2.3758476159253017,4.8772502528457435,8.324921749020719,8.539116455552866,16.974646319444062,10.979832287606795,-17.86856506141762,3
2.8061807911777468,5.6995504636414065,10.593852878141139,10.798349405886636,21.49449883495968,13.648941704967177,-23.320936470693447,1
2.909117703469846,6.212453091172092,9.242131812502514,9.506803562493943,18.898620432239056,12.655105884272006,-19.438625742046952,6
2.7434784511553185,6.1318094128358585,8.629706596136074,10.07613358965641,19.444232344377575,13.142577427535581,20.01435922245189,4
2.9052744183554,6.2768088060155565,9.611301855113798,10.41902021224422,-20.48866902634412,-13.587000453896314,20.76108335176644,2
3.0489965719921197,6.929068058100577,10.322305564535801,11.221399079607123,-22.316070667567878,-14.700649441844254,-22.048917876182042,3
2.7824808705266997,7.6507213641785565,9.215069639031539,9.718079032286829,19.245811337893073,-13.774664435303581,-19.48966575789772,6
2.543220401701621,5.121826217630017,10.035712433357233,10.8592630927074,-22.23082831791722,-13.831991818352474,-21.30985325794037,1
2.4256165948410358,4.875798070928094,8.977660323501219,9.666501754121908,19.30529534494599,13.050575023290003,19.046066619628874,1
2.4730788542592266,4.9715997392117774,9.296026936917437,9.46967153759008,18.854450265275926,11.991025831405896,-19.879140648843013,1
2.5494575501967995,5.417743961608283,8.520660021024366,9.32692531036784,-18.274133006973507,-12.035889035006335,-18.745950089839088,3
2.8503720270213337,6.211368656439769,8.83716220925448,9.552348325817693,18.759249428476068,12.680882423670909,19.379311672098325,9
2.6669919156594557,5.849053253503866,9.960962946331296,10.308012700949213,-20.513693765829824,13.246489667305886,20.719283239793526,5
2.7046557536173808,6.3893792372698615,8.324602811777611,9.361007308512965,18.235623865084523,12.665507445310654,-18.63660908074367,2
2.940259617418078,6.39508324263357,9.054575605743915,9.400460916147436,18.651861360104732,12.671494917237197,-19.119150984802154,9
2.562585946351715,6.554004246375184,7.9324877874895545,9.814828610227725,20.325039550493866,13.098294384018658,-18.688602624041327,4
2.504437556248209,5.317095206080074,8.28803697795042,9.10598280237659,18.07963773265664,13.091496451093025,17.874239373913984,5
2.8318007596284347,6.064346590017923,9.050073008554904,9.718755657867716,19.462905943155636,13.451843046936489,-19.14913612737827,9
2.6089950287446264,5.473037799889434,8.34722868141277,9.0785385351049,-18.812274406189914,-12.487349169032724,-17.793403807029705,3
2.9385464880604872,6.3579627238421805,9.392209671606453,10.241083052649866,20.07537985670405,13.43109371978888,-20.611494226476207,9
2.8299100605058456,6.341242213622876,13.349540852147156,11.690876371755266,24.271274334510526,15.534113075982356,-24.51910228953065,0
2.69136981544117,5.826052899734753,8.650776076766892,9.297706055600187,19.975672190787634,-12.71949909555998,-18.272032115959956,3
2.721117246368275,5.709490652061826,8.644086039737445,8.935168210688728,17.747335700377977,11.889508989327622,-18.227864728414573,6
2.602519660707012,5.661577416750634,8.085830827454243,8.975026852265689,17.742329794862005,12.090672211654235,17.594349521580373,5
2.646760346550367,5.827113631183257,9.936389402200186,9.48646887031995,19.60604824774788,12.40583683114818,19.23386683370059,5
2.74252285936615,6.04742320095673,8.762274147038415,9.335441808108731,18.665778627105194,12.721968938915877,-18.4536979756319,7
2.814830269909439,6.424665220931694,9.472667629389834,9.67852685048855,19.33414913654254,12.994417371197587,19.50967337807278,2
3.0418962363785704,8.50672543349362,9.883293164684332,12.050582820599622,-23.056871395356232,-16.345150046664358,23.40780063940944,2
2.7062854671539682,5.944951966491192,8.442648264910988,9.114040869249576,18.27454070411422,12.3327514724139,-17.933386995724685,7
2.263969637670022,4.541958516776801,9.433105481735128,9.549637931310924,19.041032247656172,11.822430083534154,21.03224952668979,1
2.5675809849642435,5.756171648631187,8.871345325501537,9.594888917882216,-18.83646685580152,-12.500885962179261,-19.536893738676653,2
2.9485554534338987,6.4452781342022565,9.69574314025665,11.787511199339084,-22.614275575505594,-15.193820175479214,-22.773635382344498,8
2.638702576168811,5.855187409204837,9.503782619093474,9.927930661227647,19.645979351114224,12.956153572989754,-20.642834361176483,4
2.5528992218085316,5.1397557072124265,9.499958568491996,9.75066608271548,19.381788609293547,12.409339569828987,-20.16515861159558,1
2.454169418205323,5.235660801197643,7.625708582018659,8.107508464992318,16.11324642580533,10.84939580227304,-16.136647713111863,7
2.6786797038001025,5.7525149331761,8.508284321384474,9.381403554429438,18.8270998504945,-12.628222171172519,-18.349031737350995,3
2.488612398163489,5.231849416653211,8.894025944759852,9.141008719668624,18.225080726854635,12.54954695673353,-18.44774198166385,3
